Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63589456,01/01/2025 12:56:54 PM,01/01/2025 03:27:16 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10039,102 BRADHURST AVENUE,BRADHURST AVENUE,WEST  147 STREET,WEST  148 STREET,WEST  147 STREET,WEST  148 STREET,ADDRESS,NEW YORK,BRADHURST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2025 03:27:19 PM,10 MANHATTAN,1020457502,MANHATTAN,1000354,239754,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.824730217166895,-73.94181282781828,"(40.824730217166895, -73.94181282781828)"
63588052,01/01/2025 12:56:34 PM,01/01/2025 01:11:59 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,8 CADMAN PLAZA WEST,CADMAN PLAZA WEST,FURMAN STREET,WATER STREET,FURMAN STREET,WATER STREET,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 01:12:03 PM,02 BROOKLYN,3002000005,BROOKLYN,985729,195387,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70296882220659,-73.994665819932,"(40.70296882220659, -73.994665819932)"
63591659,01/01/2025 12:56:15 PM,01/01/2025 01:27:28 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 01:27:32 PM,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690303228634036,-73.96029513058312,"(40.690303228634036, -73.96029513058312)"
63592944,01/01/2025 12:55:45 PM,01/01/2025 01:20:46 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,1855 BOGART AVENUE,BOGART AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,BOGART AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/01/2025 01:20:49 PM,11 BRONX,2041240012,BRONX,1023336,248407,MOBILE,Unspecified,BRONX,,,,,,,,40.84840836686434,-73.85872365832174,"(40.84840836686434, -73.85872365832174)"
63590447,01/01/2025 12:54:13 PM,01/01/2025 01:49:30 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1357 72 STREET,72 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,72 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 01:49:33 PM,10 BROOKLYN,3061780055,BROOKLYN,983023,165632,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.621297966652364,-74.0044198989015,"(40.621297966652364, -74.0044198989015)"
63586758,01/01/2025 12:51:01 PM,01/01/2025 01:22:04 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11224,425 NEPTUNE AVENUE,NEPTUNE AVENUE,OCEAN PARKWAY,WEST    5 STREET,OCEAN PARKWAY,WEST    5 STREET,ADDRESS,BROOKLYN,NEPTUNE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/01/2025 01:22:08 PM,13 BROOKLYN,3072530001,BROOKLYN,992719,150594,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.58001774690527,-73.96951182664624,"(40.58001774690527, -73.96951182664624)"
63587874,01/01/2025 12:50:55 PM,01/01/2025 01:47:43 PM,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11215,291 FIFTH AVENUE,FIFTH AVENUE,1 STREET,2 STREET,1 STREET,2 STREET,ADDRESS,BROOKLYN,5 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 01:47:50 PM,06 BROOKLYN,3009700004,BROOKLYN,989082,184696,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.673623287152935,-73.9825805156767,"(40.673623287152935, -73.9825805156767)"
63589237,01/01/2025 12:47:55 PM,01/01/2025 06:41:00 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11102,9-24 MAIN AVENUE,MAIN AVENUE,8 STREET,30 AVENUE,8 STREET,30 AVENUE,ADDRESS,ASTORIA,MAIN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2025 06:41:04 PM,01 QUEENS,4005070025,QUEENS,1002770,220543,MOBILE,Unspecified,QUEENS,,,,,,,,40.771996536079925,-73.93313629372047,"(40.771996536079925, -73.93313629372047)"
63589125,01/01/2025 12:46:24 PM,01/01/2025 09:20:47 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11105,18-01 20 AVENUE,20 AVENUE,SHORE BOULEVARD,BEND,SHORE BOULEVARD,BEND,ADDRESS,ASTORIA,20 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/01/2025 09:20:51 PM,01 QUEENS,4008500050,QUEENS,1007964,225880,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.786632776112306,-73.91436530290031,"(40.786632776112306, -73.91436530290031)"
63587993,01/01/2025 12:45:56 PM,01/01/2025 01:13:55 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11223,2302 WEST   13 STREET,WEST   13 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,WEST   13 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 01:13:59 PM,13 BROOKLYN,3071600009,BROOKLYN,988930,154565,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59092016223612,-73.98314937482289,"(40.59092016223612, -73.98314937482289)"
63593051,01/01/2025 12:44:49 PM,01/01/2025 10:46:13 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11355,47-40 UNION STREET,UNION STREET,LABURNUM AVENUE,NEGUNDO AVENUE,LABURNUM AVENUE,NEGUNDO AVENUE,ADDRESS,FLUSHING,UNION STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2025 10:46:16 PM,07 QUEENS,4052160021,QUEENS,1035128,212536,ONLINE,Unspecified,QUEENS,,,,,,,,40.74989240859312,-73.81637337827166,"(40.74989240859312, -73.81637337827166)"
63590430,01/01/2025 12:44:48 PM,01/01/2025 01:12:39 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11223,2324 WEST   13 STREET,WEST   13 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,WEST   13 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/01/2025 01:12:42 PM,13 BROOKLYN,3071600015,BROOKLYN,988947,154444,PHONE,Unspecified,BROOKLYN,,,,,,,,40.590588032471004,-73.98308824939969,"(40.590588032471004, -73.98308824939969)"
63587949,01/01/2025 12:43:25 PM,01/01/2025 01:54:15 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11363,43-26 249 STREET,249 STREET,43 AVENUE,NORTHERN BOULEVARD,43 AVENUE,NORTHERN BOULEVARD,ADDRESS,LITTLE NECK,249 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/01/2025 01:54:18 PM,11 QUEENS,4081180018,QUEENS,1056539,219481,MOBILE,Unspecified,QUEENS,,,,,,,,40.76880545702962,-73.7390234587113,"(40.76880545702962, -73.7390234587113)"
63588049,01/01/2025 12:41:42 PM,01/01/2025 12:56:42 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10016,616 1 AVENUE,1 AVENUE,EAST   35 STREET,EAST   36 STREET,EAST   35 STREET,EAST   36 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 12:56:47 PM,06 MANHATTAN,,MANHATTAN,991745,210533,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74453786933844,-73.97295157178594,"(40.74453786933844, -73.97295157178594)"
63591648,01/01/2025 12:40:57 PM,01/01/2025 12:50:16 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 12:50:18 PM,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690303228634036,-73.96029513058312,"(40.690303228634036, -73.96029513058312)"
63590572,01/01/2025 12:40:33 PM,01/01/2025 05:54:16 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10451,2413 3 AVENUE,3 AVENUE,DEAD END,3 AVENUE BRIDGE BIKE PATH,DEAD END,3 AVENUE BRIDGE BIKE PATH,ADDRESS,BRONX,3 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2025 05:54:18 PM,01 BRONX,2023190109,BRONX,1003352,233792,MOBILE,Unspecified,BRONX,,,,,,,,40.80836022914873,-73.93099739039744,"(40.80836022914873, -73.93099739039744)"
63589231,01/01/2025 12:40:08 PM,01/01/2025 01:39:11 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11207,547 SHEFFIELD AVENUE,SHEFFIELD AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,ADDRESS,BROOKLYN,SHEFFIELD AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 01:39:13 PM,05 BROOKLYN,3038220106,BROOKLYN,1013455,181036,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.663530555749986,-73.8947311290729,"(40.663530555749986, -73.8947311290729)"
63594263,01/01/2025 12:40:02 PM,01/01/2025 02:55:05 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,1925 CROPSEY AVENUE,CROPSEY AVENUE,BAY   22 STREET,BAY   23 STREET,BAY   22 STREET,BAY   23 STREET,ADDRESS,BROOKLYN,CROPSEY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2025 02:55:09 PM,11 BROOKLYN,3064400010,BROOKLYN,983074,158226,PHONE,Unspecified,BROOKLYN,,,,,,,,40.600970026882486,-74.00423489697721,"(40.600970026882486, -74.00423489697721)"
63588055,01/01/2025 12:39:28 PM,01/01/2025 06:41:21 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11102,24-01 29 STREET,29 STREET,24 AVENUE,DOROTHY PLACE,24 AVENUE,DOROTHY PLACE,ADDRESS,ASTORIA,29 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 06:41:27 PM,01 QUEENS,4008400042,QUEENS,1007375,220868,ONLINE,Unspecified,QUEENS,,,,,,,,40.77287772840914,-73.91650951664558,"(40.77287772840914, -73.91650951664558)"
63594375,01/01/2025 12:39:13 PM,01/02/2025 02:48:41 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10469,2808 SEXTON PLACE,SEXTON PLACE,ADEE AVENUE,FISH AVENUE,ADEE AVENUE,FISH AVENUE,ADDRESS,BRONX,SEXTON PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2025 02:48:43 AM,11 BRONX,,BRONX,1026516,256151,PHONE,Unspecified,BRONX,,,,,,,,40.86964864018804,-73.8471807396052,"(40.86964864018804, -73.8471807396052)"
63595275,01/01/2025 12:38:24 PM,01/01/2025 01:50:29 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,95-60 113 STREET,113 STREET,95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,113 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 01:50:33 PM,09 QUEENS,4094140132,QUEENS,1030828,190953,MOBILE,Unspecified,QUEENS,,,,,,,,40.69067608192854,-73.83204206528937,"(40.69067608192854, -73.83204206528937)"
63590514,01/01/2025 12:38:01 PM,01/01/2025 05:04:17 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10451,2413 3 AVENUE,3 AVENUE,DEAD END,3 AVENUE BRIDGE BIKE PATH,DEAD END,3 AVENUE BRIDGE BIKE PATH,ADDRESS,BRONX,3 AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,01/01/2025 05:04:21 PM,01 BRONX,2023190109,BRONX,1003352,233792,MOBILE,Unspecified,BRONX,,,,,,,,40.80836022914873,-73.93099739039744,"(40.80836022914873, -73.93099739039744)"
63591724,01/01/2025 12:37:49 PM,01/01/2025 04:52:02 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226,2909 TILDEN AVENUE,TILDEN AVENUE,EAST   29 STREET,NOSTRAND AVENUE,EAST   29 STREET,NOSTRAND AVENUE,ADDRESS,BROOKLYN,TILDEN AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 04:52:06 PM,17 BROOKLYN,3051317501,BROOKLYN,998166,174951,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6468657949583,-73.9498525784569,"(40.6468657949583, -73.9498525784569)"
63590547,01/01/2025 12:37:30 PM,01/01/2025 08:14:07 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10034,120 VERMILYEA AVENUE,VERMILYEA AVENUE,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,VERMILYEA AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 08:14:10 PM,12 MANHATTAN,1022350029,MANHATTAN,1005974,254961,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.866456912730875,-73.9214573171432,"(40.866456912730875, -73.9214573171432)"
63587878,01/01/2025 12:35:49 PM,01/01/2025 02:39:04 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226,1616 BEVERLEY ROAD,BEVERLEY ROAD,EAST   16 STREET,EAST   17 STREET,EAST   16 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,BEVERLEY ROAD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 02:39:07 PM,14 BROOKLYN,3051470004,BROOKLYN,994287,174060,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6444254380905,-73.96383218970729,"(40.6444254380905, -73.96383218970729)"
63589230,01/01/2025 12:34:42 PM,01/01/2025 05:46:52 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10463,3816 BAILEY AVENUE,BAILEY AVENUE,WEST  238 STREET,CHARLES HALLEY PLACE,WEST  238 STREET,CHARLES HALLEY PLACE,ADDRESS,BRONX,BAILEY AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 05:46:58 PM,08 BRONX,2032630007,BRONX,1012624,261518,ONLINE,Unspecified,BRONX,Car,,,,,,,40.884434973455065,-73.8973866254305,"(40.884434973455065, -73.8973866254305)"
63594253,01/01/2025 12:34:29 PM,01/01/2025 02:18:19 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,97-03 117 STREET,117 STREET,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,117 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 02:18:22 PM,09 QUEENS,4094530001,QUEENS,1031898,190897,MOBILE,Unspecified,QUEENS,,,,,,,,40.690516679264384,-73.82818410475251,"(40.690516679264384, -73.82818410475251)"
63589206,01/01/2025 12:34:10 PM,01/01/2025 09:27:40 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11105,20-12 31 STREET,31 STREET,20 AVENUE,20 ROAD,20 AVENUE,20 ROAD,ADDRESS,ASTORIA,31 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/01/2025 09:27:46 PM,01 QUEENS,4008480042,QUEENS,1010079,223244,MOBILE,Unspecified,QUEENS,,,,,,,,40.77939173267642,-73.90673787091934,"(40.77939173267642, -73.90673787091934)"
63592971,01/01/2025 12:33:21 PM,01/01/2025 02:55:31 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,1933 84 STREET,84 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,84 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 02:55:34 PM,11 BROOKLYN,3063280064,BROOKLYN,984692,160277,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.606599671202105,-73.99840817831333,"(40.606599671202105, -73.99840817831333)"
63588033,01/01/2025 12:33:21 PM,01/01/2025 04:33:34 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,8734 25 AVENUE,25 AVENUE,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,25 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 04:33:36 PM,11 BROOKLYN,3068780069,BROOKLYN,987003,156108,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.5951561954063,-73.99008702695626,"(40.5951561954063, -73.99008702695626)"
63592991,01/01/2025 12:33:08 PM,01/01/2025 01:33:45 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10031,52 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST  152 STREET,WEST  153 STREET,WEST  152 STREET,WEST  153 STREET,ADDRESS,NEW YORK,ST NICHOLAS PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 01:33:49 PM,09 MANHATTAN,1020540089,MANHATTAN,1000507,241245,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.828822306013095,-73.94125639371076,"(40.828822306013095, -73.94125639371076)"
63590708,01/01/2025 12:32:44 PM,01/02/2025 01:28:18 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10467,829 TILDEN STREET,TILDEN STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,TILDEN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/02/2025 01:28:20 AM,12 BRONX,2046710007,BRONX,1022778,258774,PHONE,Unspecified,BRONX,Car,,,,,,,40.87686506747597,-73.86068094927715,"(40.87686506747597, -73.86068094927715)"
63594301,01/01/2025 12:31:21 PM,01/01/2025 12:46:35 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10002,65 RIVINGTON STREET,RIVINGTON STREET,ELDRIDGE STREET,ALLEN STREET,ELDRIDGE STREET,ALLEN STREET,ADDRESS,NEW YORK,RIVINGTON STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2025 12:46:38 PM,03 MANHATTAN,1004150022,MANHATTAN,986980,201813,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.720606365884876,-73.99015134185616,"(40.720606365884876, -73.99015134185616)"
63591726,01/01/2025 12:31:17 PM,01/01/2025 01:58:47 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11103,34-16 ASTORIA BOULEVARD SOUTH,ASTORIA BOULEVARD SOUTH,34 STREET,35 STREET,34 STREET,35 STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD SOUTH,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 01:58:49 PM,01 QUEENS,4006320030,QUEENS,1007630,219667,ONLINE,Unspecified,QUEENS,,,,,,,,40.76958062747012,-73.91559304356464,"(40.76958062747012, -73.91559304356464)"
63593152,01/01/2025 12:30:49 PM,01/01/2025 02:48:00 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11109,47-11 CENTER BOULEVARD,CENTER BOULEVARD,47 AVENUE,47 ROAD,47 AVENUE,47 ROAD,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 02:48:04 PM,02 QUEENS,4000210060,QUEENS,996181,211005,MOBILE,Unspecified,QUEENS,,,,,,,,40.74582851874904,-73.95694182030664,"(40.74582851874904, -73.95694182030664)"
63588044,01/01/2025 12:30:40 PM,01/01/2025 12:50:47 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11205,6 SAINT JAMES PLACE,SAINT JAMES PLACE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,ST JAMES PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,01/01/2025 12:50:52 PM,02 BROOKLYN,3019320027,BROOKLYN,993923,190474,PHONE,Unspecified,BROOKLYN,,,,,,,,40.689478616459176,-73.96512029342246,"(40.689478616459176, -73.96512029342246)"
63591709,01/01/2025 12:27:22 PM,01/01/2025 01:15:22 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,3270 RADIO DRIVE,RADIO DRIVE,GRISWOLD AVENUE,BEND,GRISWOLD AVENUE,BEND,ADDRESS,BRONX,RADIO DRIVE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2025 01:15:24 PM,10 BRONX,,BRONX,1034434,246669,PHONE,Unspecified,BRONX,,,,,,,,40.84358197662983,-73.81862304817332,"(40.84358197662983, -73.81862304817332)"
